season,week,game_id,game_date,player_id,player_display_name,position,team,opponent,fantasy_points_ppr
2025,1,2025_01_NYG_WAS,2025-09-07,00-0038115,Daniel Bellinger,TE,NYG,WAS,2.4000000000000004
2025,1,2025_01_NYG_WAS,2025-09-07,00-0040164,Jaylin Lane,WR,WAS,NYG,2.1
2025,1,2025_01_NYG_WAS,2025-09-07,00-0039847,Theo Johnson,TE,NYG,WAS,1.5
2025,1,2025_01_NYG_WAS,2025-09-07,00-0035250,Devin Singletary,RB,NYG,WAS,0.9
2025,1,2025_01_NYG_WAS,2025-09-07,00-0039686,Colson Yankoff,TE,WAS,NYG,0.0
2025,1,2025_01_NYG_WAS,2025-09-07,00-0035535,Darius Slayton,WR,NYG,WAS,0.0
2025,1,2025_01_NYG_WAS,2025-09-07,00-0035645,Gunner Olszewski,WR,NYG,WAS,0.0
2025,1,2025_01_NYG_WAS,2025-09-07,00-0039355,Luke McCaffrey,WR,WAS,NYG,0.0
2025,1,2025_01_PIT_NYJ,2025-09-07,00-0036945,Justin Fields,QB,NYJ,PIT,29.520000000000003
2025,1,2025_01_PIT_NYJ,2025-09-07,00-0023459,Aaron Rodgers,QB,PIT,NYJ,25.659999999999997
2025,1,2025_01_PIT_NYJ,2025-09-07,00-0037740,Garrett Wilson,WR,NYJ,PIT,22.5
2025,1,2025_01_PIT_NYJ,2025-09-07,00-0037837,Calvin Austin III,WR,PIT,NYJ,17.0
2025,1,2025_01_PIT_NYJ,2025-09-07,00-0038120,Breece Hall,RB,NYJ,PIT,16.5
2025,1,2025_01_PIT_NYJ,2025-09-07,00-0037228,Jaylen Warren,RB,PIT,NYJ,13.9
2025,1,2025_01_PIT_NYJ,2025-09-07,00-0033858,Jonnu Smith,TE,PIT,NYJ,12.5
2025,1,2025_01_PIT_NYJ,2025-09-07,00-0035640,DK Metcalf,WR,PIT,NYJ,12.3
2025,1,2025_01_PIT_NYJ,2025-09-07,00-0036862,Ben Skowronek,WR,PIT,NYJ,9.2
2025,1,2025_01_PIT_NYJ,2025-09-07,00-0039794,Braelon Allen,RB,NYJ,PIT,6.9
2025,1,2025_01_PIT_NYJ,2025-09-07,00-0036894,Pat Freiermuth,TE,PIT,NYJ,5.800000000000001
2025,1,2025_01_PIT_NYJ,2025-09-07,00-0036919,Kenny Gainwell,RB,PIT,NYJ,5.300000000000001
2025,1,2025_01_PIT_NYJ,2025-09-07,00-0036427,Tyler Johnson,WR,NYJ,PIT,5.1
2025,1,2025_01_PIT_NYJ,2025-09-07,00-0033943,Josh Reynolds,WR,NYJ,PIT,3.8
2025,1,2025_01_PIT_NYJ,2025-09-07,00-0037805,Jeremy Ruckert,TE,NYJ,PIT,3.6
2025,1,2025_01_PIT_NYJ,2025-09-07,00-0040736,Mason Taylor,TE,NYJ,PIT,3.0
2025,1,2025_01_PIT_NYJ,2025-09-07,00-0039798,Isaiah Davis,RB,NYJ,PIT,1.8
2025,1,2025_01_PIT_NYJ,2025-09-07,00-0040582,Arian Smith,WR,NYJ,PIT,0.0
2025,1,2025_01_PIT_NYJ,2025-09-07,00-0036842,Kene Nwangwu,RB,NYJ,PIT,0.0
2025,1,2025_01_PIT_NYJ,2025-09-07,00-0038496,Xavier Gipson,WR,NYJ,PIT,0.0
2025,1,2025_01_PIT_NYJ,2025-09-07,00-0040142,Kaleb Johnson,RB,PIT,NYJ,-0.2
2025,1,2025_01_SF_SEA,2025-09-07,00-0033280,Christian McCaffrey,RB,SF,SEA,23.200000000000003
2025,1,2025_01_SF_SEA,2025-09-07,00-0038543,Jaxon Smith-Njigba,WR,SEA,SF,19.4
2025,1,2025_01_SF_SEA,2025-09-07,00-0037834,Brock Purdy,QB,SF,SEA,16.779999999999998
2025,1,2025_01_SF_SEA,2025-09-07,00-0039916,Ricky Pearsall,WR,SF,SEA,14.8
2025,1,2025_01_SF_SEA,2025-09-07,00-0033288,George Kittle,TE,SF,SEA,12.5
2025,1,2025_01_SF_SEA,2025-09-07,00-0039165,Zach Charbonnet,RB,SEA,SF,10.7
2025,1,2025_01_SF_SEA,2025-09-07,00-0037112,Jake Tonges,TE,SF,SEA,10.5
2025,1,2025_01_SF_SEA,2025-09-07,00-0038134,Kenneth Walker III,RB,SEA,SF,5.4
2025,1,2025_01_SF_SEA,2025-09-07,00-0034869,Sam Darnold,QB,SEA,SF,5.4
2025,1,2025_01_SF_SEA,2025-09-07,00-0037746,Brian Robinson,RB,SF,SEA,4.7
2025,1,2025_01_SF_SEA,2025-09-07,00-0036259,Jauan Jennings,WR,SF,SEA,3.6
2025,1,2025_01_SF_SEA,2025-09-07,00-0033908,Cooper Kupp,WR,SEA,SF,3.5
2025,1,2025_01_SF_SEA,2025-09-07,00-0040739,Elijah Arroyo,TE,SEA,SF,1.7000000000000002
2025,1,2025_01_SF_SEA,2025-09-07,00-0036887,Luke Farrell,TE,SF,SEA,1.4
2025,1,2025_01_SF_SEA,2025-09-07,00-0039793,AJ Barner,TE,SEA,SF,1.2
2025,1,2025_01_SF_SEA,2025-09-07,00-0040673,Jalen Milroe,QB,SEA,SF,0.1
2025,1,2025_01_SF_SEA,2025-09-07,00-0038488,Brady Russell,RB,SEA,SF,0.0
2025,1,2025_01_SF_SEA,2025-09-07,00-0035891,Cody White,WR,SEA,SF,0.0
2025,1,2025_01_SF_SEA,2025-09-07,00-0033576,Eric Saubert,TE,SEA,SF,0.0
2025,1,2025_01_SF_SEA,2025-09-07,00-0039299,George Holani,RB,SEA,SF,0.0
2025,1,2025_01_SF_SEA,2025-09-07,00-0039363,Isaac Guerendo,RB,SF,SEA,0.0
2025,1,2025_01_SF_SEA,2025-09-07,00-0038090,Skyy Moore,WR,SF,SEA,0.0
2025,1,2025_01_SF_SEA,2025-09-07,00-0040648,Tory Horton,WR,SEA,SF,0.0
2025,1,2025_01_TB_ATL,2025-09-07,00-0038542,Bijan Robinson,RB,ATL,TB,24.4
2025,1,2025_01_TB_ATL,2025-09-07,00-0039917,Michael Penix Jr.,QB,ATL,TB,24.02
2025,1,2025_01_TB_ATL,2025-09-07,00-0040129,Emeka Egbuka,WR,TB,ATL,23.6
2025,1,2025_01_TB_ATL,2025-09-07,00-0034855,Baker Mayfield,QB,TB,ATL,22.58
2025,1,2025_01_TB_ATL,2025-09-07,00-0039361,Bucky Irving,RB,TB,ATL,14.5
2025,1,2025_01_TB_ATL,2025-09-07,00-0037238,Drake London,WR,ATL,TB,13.5
2025,1,2025_01_TB_ATL,2025-09-07,00-0036970,Kyle Pitts,TE,ATL,TB,12.9
2025,1,2025_01_TB_ATL,2025-09-07,00-0031408,Mike Evans,WR,TB,ATL,10.100000000000001
2025,1,2025_01_TB_ATL,2025-09-07,00-0034407,Ray-Ray McCloud,WR,ATL,TB,8.100000000000001
2025,1,2025_01_TB_ATL,2025-09-07,00-0032385,Sterling Shepard,WR,TB,ATL,6.9
2025,1,2025_01_TB_ATL,2025-09-07,00-0039394,Casey Washington,WR,ATL,TB,6.300000000000001
2025,1,2025_01_TB_ATL,2025-09-07,00-0037256,Rachaad White,RB,TB,ATL,2.6
2025,1,2025_01_TB_ATL,2025-09-07,00-0037263,Tyler Allgeier,RB,ATL,TB,2.4000000000000004
2025,1,2025_01_TB_ATL,2025-09-07,00-0038951,Sean Tucker,RB,TB,ATL,0.2
2025,1,2025_01_TB_ATL,2025-09-07,00-0038129,Cade Otton,TE,TB,ATL,0.0
2025,1,2025_01_TB_ATL,2025-09-07,00-0036825,Feleipe Franks,TE,ATL,TB,0.0
2025,1,2025_01_TB_ATL,2025-09-07,00-0033572,Jamal Agnew,WR,ATL,TB,0.0
2025,1,2025_01_TB_ATL,2025-09-07,00-0039589,Kameron Johnson,WR,TB,ATL,0.0
2025,1,2025_01_TB_ATL,2025-09-07,00-0034854,KhaDarel Hodge,WR,ATL,TB,0.0
2025,1,2025_01_TB_ATL,2025-09-07,00-0037311,Ko Kieft,TE,TB,ATL,0.0
2025,1,2025_01_TB_ATL,2025-09-07,00-0039050,Payne Durham,TE,TB,ATL,0.0
2025,1,2025_01_TB_ATL,2025-09-07,00-0038824,Ryan Miller,WR,TB,ATL,0.0
2025,1,2025_01_TB_ATL,2025-09-07,00-0040237,Tez Johnson,WR,TB,ATL,0.0
2025,1,2025_01_TEN_DEN,2025-09-07,00-0034348,Courtland Sutton,WR,DEN,TEN,18.1
2025,1,2025_01_TEN_DEN,2025-09-07,00-0036158,J.K. Dobbins,RB,DEN,TEN,14.8
2025,1,2025_01_TEN_DEN,2025-09-07,00-0039868,Troy Franklin,WR,DEN,TEN,8.4
2025,1,2025_01_TEN_DEN,2025-09-07,00-0040730,RJ Harvey,RB,DEN,TEN,7.9
2025,1,2025_01_TEN_DEN,2025-09-07,00-0035261,Tony Pollard,RB,TEN,DEN,7.9
2025,1,2025_01_TEN_DEN,2025-09-07,00-0039732,Bo Nix,QB,DEN,TEN,6.84
2025,1,2025_01_TEN_DEN,2025-09-07,00-0034837,Calvin Ridley,WR,TEN,DEN,6.7
2025,1,2025_01_TEN_DEN,2025-09-07,00-0033881,Evan Engram,TE,DEN,TEN,5.1
2025,1,2025_01_TEN_DEN,2025-09-07,00-0037809,Chig Okonkwo,TE,TEN,DEN,4.9
2025,1,2025_01_TEN_DEN,2025-09-07,00-0038976,Marvin Mims Jr.,WR,DEN,TEN,4.2
2025,1,2025_01_TEN_DEN,2025-09-07,00-0037085,Tyler Badie,RB,DEN,TEN,3.6
2025,1,2025_01_TEN_DEN,2025-09-07,00-0040170,Elic Ayomanor,WR,TEN,DEN,3.3
2025,1,2025_01_TEN_DEN,2025-09-07,00-0040584,Gunnar Helm,TE,TEN,DEN,2.6
2025,1,2025_01_TEN_DEN,2025-09-07,00-0040676,Cam Ward,QB,TEN,DEN,2.4800000000000004
2025,1,2025_01_TEN_DEN,2025-09-07,00-0039650,Bryce Oliver,WR,TEN,DEN,1.8
2025,1,2025_01_TEN_DEN,2025-09-07,00-0037539,Lucas Krull,TE,DEN,TEN,1.6
2025,1,2025_01_TEN_DEN,2025-09-07,00-0036422,Adam Trautman,TE,DEN,TEN,1.5
2025,1,2025_01_TEN_DEN,2025-09-07,00-0034487,Trent Sherfield,WR,DEN,TEN,1.3
2025,1,2025_01_TEN_DEN,2025-09-07,00-0040705,Chimere Dike,WR,TEN,DEN,0.9
2025,1,2025_01_TEN_DEN,2025-09-07,00-0037594,Julius Chestnut,RB,TEN,DEN,0.2
2025,1,2025_01_TEN_DEN,2025-09-07,00-0039648,David Martin-Robinson,TE,TEN,DEN,0.0
2025,1,2025_01_TEN_DEN,2025-09-07,00-0032211,Tyler Lockett,WR,TEN,DEN,0.0
2025,2,2025_02_ATL_MIN,2025-09-14,00-0038542,Bijan Robinson,RB,ATL,MIN,19.8
2025,2,2025_02_ATL_MIN,2025-09-14,00-0037263,Tyler Allgeier,RB,ATL,MIN,15.0
2025,2,2025_02_ATL_MIN,2025-09-14,00-0036322,Justin Jefferson,WR,MIN,ATL,11.1
2025,2,2025_02_ATL_MIN,2025-09-14,00-0036970,Kyle Pitts,TE,ATL,MIN,7.7
2025,2,2025_02_ATL_MIN,2025-09-14,00-0037291,Jalen Nailor,WR,MIN,ATL,6.1
2025,2,2025_02_ATL_MIN,2025-09-14,00-0037238,Drake London,WR,ATL,MIN,5.9
2025,2,2025_02_ATL_MIN,2025-09-14,00-0037525,Jordan Mason,RB,MIN,ATL,5.800000000000001
2025,2,2025_02_ATL_MIN,2025-09-14,00-0039917,Michael Penix Jr.,QB,ATL,MIN,5.300000000000001
2025,2,2025_02_ATL_MIN,2025-09-14,00-0030035,Adam Thielen,WR,MIN,ATL,4.6
2025,2,2025_02_ATL_MIN,2025-09-14,00-0036309,Darnell Mooney,WR,ATL,MIN,4.0
2025,2,2025_02_ATL_MIN,2025-09-14,00-0039923,J.J. McCarthy,QB,MIN,ATL,2.8200000000000003
2025,2,2025_02_ATL_MIN,2025-09-14,00-0033293,Aaron Jones,RB,MIN,ATL,2.3000000000000003
2025,2,2025_02_ATL_MIN,2025-09-14,00-0035229,T.J. Hockenson,TE,MIN,ATL,2.2
2025,2,2025_02_ATL_MIN,2025-09-14,00-0040509,Ben Yurosek,TE,MIN,ATL,0.0
2025,2,2025_02_ATL_MIN,2025-09-14,00-0040506,Myles Price,WR,MIN,ATL,0.0
2025,2,2025_02_ATL_MIN,2025-09-14,00-0034407,Ray-Ray McCloud,WR,ATL,MIN,0.0
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0037248,James Cook,RB,BUF,NYJ,26.5
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0034857,Josh Allen,QB,BUF,NYJ,11.82
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0036980,Elijah Moore,WR,BUF,NYJ,10.7
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0037740,Garrett Wilson,WR,NYJ,BUF,9.0
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0028118,Tyrod Taylor,QB,NYJ,BUF,8.34
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0038933,Dalton Kincaid,TE,BUF,NYJ,7.7
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0037805,Jeremy Ruckert,TE,NYJ,BUF,7.5
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0036988,Josh Palmer,WR,BUF,NYJ,6.7
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0038120,Breece Hall,RB,NYJ,BUF,5.800000000000001
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0039901,Keon Coleman,WR,BUF,NYJ,5.6
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0036945,Justin Fields,QB,NYJ,BUF,3.9800000000000004
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0035689,Dawson Knox,TE,BUF,NYJ,3.9000000000000004
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0039875,Ray Davis,RB,BUF,NYJ,2.4000000000000004
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0037261,Khalil Shakir,WR,BUF,NYJ,2.2
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0039798,Isaiah Davis,RB,NYJ,BUF,1.6
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0040194,Jackson Hawes,TE,BUF,NYJ,1.5
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0040736,Mason Taylor,TE,NYJ,BUF,1.5
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0039794,Braelon Allen,RB,NYJ,BUF,1.1
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0033869,Mitchell Trubisky,QB,BUF,NYJ,0.98
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0040582,Arian Smith,WR,NYJ,BUF,0.8
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0035537,Ty Johnson,RB,BUF,NYJ,0.6000000000000001
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0039451,Isaiah Williams,WR,NYJ,BUF,0.0
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0036187,Reggie Gilliam,RB,BUF,NYJ,0.0
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0036427,Tyler Johnson,WR,NYJ,BUF,0.0
2025,2,2025_02_BUF_NYJ,2025-09-14,00-0038679,Tyrell Shavers,WR,BUF,NYJ,0.0
2025,2,2025_02_CAR_ARI,2025-09-14,00-0034983,Hunter Renfrow,WR,CAR,ARI,23.8
2025,2,2025_02_CAR_ARI,2025-09-14,00-0039150,Bryce Young,QB,CAR,ARI,21.32
2025,2,2025_02_CAR_ARI,2025-09-14,00-0036555,Chuba Hubbard,RB,CAR,ARI,18.7
2025,2,2025_02_CAR_ARI,2025-09-14,00-0040124,Tetairoa McMillan,WR,CAR,ARI,16.0
2025,2,2025_02_CAR_ARI,2025-09-14,00-0035228,Kyler Murray,QB,ARI,CAR,14.0
2025,2,2025_02_CAR_ARI,2025-09-14,00-0037744,Trey McBride,TE,ARI,CAR,13.8
2025,2,2025_02_CAR_ARI,2025-09-14,00-0039356,Ja'Tavion Sanders,TE,CAR,ARI,12.4
2025,2,2025_02_CAR_ARI,2025-09-14,00-0033553,James Conner,RB,ARI,CAR,12.2
2025,2,2025_02_CAR_ARI,2025-09-14,00-0039921,Trey Benson,RB,ARI,CAR,8.4
2025,2,2025_02_CAR_ARI,2025-09-14,00-0038559,Michael Wilson,WR,ARI,CAR,8.1
2025,2,2025_02_CAR_ARI,2025-09-14,00-0038840,Brycen Tremayne,WR,CAR,ARI,7.800000000000001
2025,2,2025_02_CAR_ARI,2025-09-14,00-0039041,Elijah Higgins,TE,ARI,CAR,6.5
2025,2,2025_02_CAR_ARI,2025-09-14,00-0037005,Tommy Tremble,TE,CAR,ARI,5.0
2025,2,2025_02_CAR_ARI,2025-09-14,00-0039849,Marvin Harrison Jr.,WR,ARI,CAR,4.7
2025,2,2025_02_CAR_ARI,2025-09-14,00-0036139,Rico Dowdle,RB,CAR,ARI,2.9000000000000004
2025,2,2025_02_CAR_ARI,2025-09-14,00-0035500,Greg Dortch,WR,ARI,CAR,2.1
2025,2,2025_02_CAR_ARI,2025-09-14,00-0040187,Mitchell Evans,TE,CAR,ARI,1.9
2025,2,2025_02_CAR_ARI,2025-09-14,00-0040644,Trevor Etienne,RB,CAR,ARI,1.2
2025,2,2025_02_CAR_ARI,2025-09-14,00-0039342,Xavier Legette,WR,CAR,ARI,0.8
2025,2,2025_02_CAR_ARI,2025-09-14,00-0033119,Jacoby Brissett,QB,ARI,CAR,0.2
2025,2,2025_02_CAR_ARI,2025-09-14,00-0037157,Bam Knight,RB,ARI,CAR,0.0
2025,2,2025_02_CAR_ARI,2025-09-14,00-0036332,Josiah Deguara,TE,ARI,CAR,0.0
2025,2,2025_02_CHI_DET,2025-09-14,00-0036963,Amon-Ra St. Brown,WR,DET,CHI,39.2
2025,2,2025_02_CHI_DET,2025-09-14,00-0033106,Jared Goff,QB,DET,CHI,33.96
2025,2,2025_02_CHI_DET,2025-09-14,00-0039919,Rome Odunze,WR,CHI,DET,31.8
2025,2,2025_02_CHI_DET,2025-09-14,00-0039139,Jahmyr Gibbs,RB,DET,CHI,19.4
2025,2,2025_02_CHI_DET,2025-09-14,00-0037240,Jameson Williams,WR,DET,CHI,18.8
2025,2,2025_02_CHI_DET,2025-09-14,00-0039918,Caleb Williams,QB,CHI,DET,16.98
2025,2,2025_02_CHI_DET,2025-09-14,00-0036275,D'Andre Swift,RB,CHI,DET,13.9
2025,2,2025_02_CHI_DET,2025-09-14,00-0035685,David Montgomery,RB,DET,CHI,13.100000000000001
2025,2,2025_02_CHI_DET,2025-09-14,00-0036754,Brock Wright,TE,DET,CHI,11.8
2025,2,2025_02_CHI_DET,2025-09-14,00-0034827,DJ Moore,WR,CHI,DET,9.600000000000001
2025,2,2025_02_CHI_DET,2025-09-14,00-0039065,Sam LaPorta,TE,DET,CHI,5.6
2025,2,2025_02_CHI_DET,2025-09-14,00-0036290,Cole Kmet,TE,CHI,DET,4.9
2025,2,2025_02_CHI_DET,2025-09-14,00-0040236,Kyle Monangai,RB,CHI,DET,4.6
2025,2,2025_02_CHI_DET,2025-09-14,00-0035208,Olamide Zaccheaus,WR,CHI,DET,4.1
2025,2,2025_02_CHI_DET,2025-09-14,00-0040669,Isaac TeSlaa,WR,DET,CHI,3.9000000000000004
2025,2,2025_02_CHI_DET,2025-09-14,00-0032464,Kalif Raymond,WR,DET,CHI,3.3000000000000003
2025,2,2025_02_CHI_DET,2025-09-14,00-0038416,Tyson Bagent,QB,CHI,DET,1.7800000000000002
2025,2,2025_02_CHI_DET,2025-09-14,00-0040735,Luther Burden III,WR,CHI,DET,1.5
2025,2,2025_02_CHI_DET,2025-09-14,00-0035567,Craig Reynolds,RB,DET,CHI,0.4
2025,2,2025_02_CHI_DET,2025-09-14,00-0040126,Colston Loveland,TE,CHI,DET,0.0
2025,2,2025_02_CHI_DET,2025-09-14,00-0036331,Devin Duvernay,WR,CHI,DET,0.0
2025,2,2025_02_CHI_DET,2025-09-14,00-0038896,Jacob Saylors,RB,DET,CHI,0.0
2025,2,2025_02_CHI_DET,2025-09-14,00-0039021,Roschon Johnson,RB,CHI,DET,0.0
2025,2,2025_02_CLE_BAL,2025-09-14,00-0034796,Lamar Jackson,QB,BAL,CLE,26.3
2025,2,2025_02_CLE_BAL,2025-09-14,00-0039792,Devontez Walker,WR,BAL,CLE,16.6
2025,2,2025_02_CLE_BAL,2025-09-14,00-0039064,Zay Flowers,WR,BAL,CLE,14.9
2025,2,2025_02_CLE_BAL,2025-09-14,00-0030564,DeAndre Hopkins,WR,BAL,CLE,14.4
2025,2,2025_02_CLE_BAL,2025-09-14,00-0040162,Dylan Sampson,RB,CLE,BAL,10.9
2025,2,2025_02_CLE_BAL,2025-09-14,00-0036630,Tylan Wallace,WR,BAL,CLE,10.5
2025,2,2025_02_CLE_BAL,2025-09-14,00-0037267,Jerome Ford,RB,CLE,BAL,10.4
2025,2,2025_02_CLE_BAL,2025-09-14,00-0038979,Cedric Tillman,WR,CLE,BAL,10.2
2025,2,2025_02_CLE_BAL,2025-09-14,00-0040784,Quinshon Judkins,RB,CLE,BAL,10.100000000000001
2025,2,2025_02_CLE_BAL,2025-09-14,00-0040663,Harold Fannin Jr.,TE,CLE,BAL,9.8
2025,2,2025_02_CLE_BAL,2025-09-14,00-0036407,Jerry Jeudy,WR,CLE,BAL,9.100000000000001
2025,2,2025_02_CLE_BAL,2025-09-14,00-0026158,Joe Flacco,QB,CLE,BAL,8.760000000000002
2025,2,2025_02_CLE_BAL,2025-09-14,00-0033885,David Njoku,TE,CLE,BAL,8.0
2025,2,2025_02_CLE_BAL,2025-09-14,00-0034975,Justice Hill,RB,BAL,CLE,5.5
2025,2,2025_02_CLE_BAL,2025-09-14,00-0040704,Dillon Gabriel,QB,CLE,BAL,4.76
2025,2,2025_02_CLE_BAL,2025-09-14,00-0036550,Rashod Bateman,WR,BAL,CLE,3.5
2025,2,2025_02_CLE_BAL,2025-09-14,00-0040782,Isaiah Bond,WR,CLE,BAL,2.5
2025,2,2025_02_CLE_BAL,2025-09-14,00-0032764,Derrick Henry,RB,BAL,CLE,2.3000000000000003
2025,2,2025_02_CLE_BAL,2025-09-14,00-0039379,Jamari Thrash,WR,CLE,BAL,1.5
2025,2,2025_02_CLE_BAL,2025-09-14,00-0034753,Mark Andrews,TE,BAL,CLE,1.4
2025,2,2025_02_CLE_BAL,2025-09-14,00-0031763,DeAndre Carter,WR,CLE,BAL,0.0
2025,2,2025_02_CLE_BAL,2025-09-14,00-0040075,LaJohntay Wester,WR,BAL,CLE,0.0
2025,2,2025_02_CLE_BAL,2025-09-14,00-0039796,Rasheen Ali,RB,BAL,CLE,0.0
2025,2,2025_02_CLE_BAL,2025-09-14,00-0037340,Zaire Mitchell-Paden,TE,BAL,CLE,0.0
2025,2,2025_02_CLE_BAL,2025-09-14,00-0033662,Cooper Rush,QB,BAL,CLE,-0.4
2025,2,2025_02_DEN_IND,2025-09-14,00-0036223,Jonathan Taylor,RB,IND,DEN,29.5
2025,2,2025_02_DEN_IND,2025-09-14,00-0039868,Troy Franklin,WR,DEN,IND,24.0
2025,2,2025_02_DEN_IND,2025-09-14,00-0035710,Daniel Jones,QB,IND,DEN,22.84
2025,2,2025_02_DEN_IND,2025-09-14,00-0039732,Bo Nix,QB,DEN,IND,20.240000000000002
2025,2,2025_02_DEN_IND,2025-09-14,00-0036158,J.K. Dobbins,RB,DEN,IND,15.5
2025,2,2025_02_DEN_IND,2025-09-14,00-0040128,Tyler Warren,TE,IND,DEN,11.9
2025,2,2025_02_DEN_IND,2025-09-14,00-0038997,Josh Downs,WR,IND,DEN,11.100000000000001
2025,2,2025_02_DEN_IND,2025-09-14,00-0037664,Alec Pierce,WR,IND,DEN,10.8
2025,2,2025_02_DEN_IND,2025-09-14,00-0038976,Marvin Mims Jr.,WR,DEN,IND,10.4
2025,2,2025_02_DEN_IND,2025-09-14,00-0036422,Adam Trautman,TE,DEN,IND,10.0
2025,2,2025_02_DEN_IND,2025-09-14,00-0036252,Michael Pittman,WR,IND,DEN,8.0
2025,2,2025_02_DEN_IND,2025-09-14,00-0037085,Tyler Badie,RB,DEN,IND,4.2
2025,2,2025_02_DEN_IND,2025-09-14,00-0039890,Adonai Mitchell,WR,IND,DEN,4.0
2025,2,2025_02_DEN_IND,2025-09-14,00-0040134,Pat Bryant,WR,DEN,IND,3.8
2025,2,2025_02_DEN_IND,2025-09-14,00-0040730,RJ Harvey,RB,DEN,IND,3.4000000000000004
2025,2,2025_02_DEN_IND,2025-09-14,00-0033881,Evan Engram,TE,DEN,IND,2.2
2025,2,2025_02_DEN_IND,2025-09-14,00-0033217,Mo Alie-Cox,TE,IND,DEN,1.8
2025,2,2025_02_DEN_IND,2025-09-14,00-0034348,Courtland Sutton,WR,DEN,IND,1.6
2025,2,2025_02_DEN_IND,2025-09-14,00-0034487,Trent Sherfield,WR,DEN,IND,1.3
2025,2,2025_02_DEN_IND,2025-09-14,00-0037292,Andrew Ogletree,TE,IND,DEN,0.0
2025,2,2025_02_DEN_IND,2025-09-14,00-0039816,Anthony Gould,WR,IND,DEN,0.0
2025,2,2025_02_DEN_IND,2025-09-14,00-0035021,Ashton Dulin,WR,IND,DEN,0.0
2025,2,2025_02_DEN_IND,2025-09-14,00-0040179,DJ Giddens,RB,IND,DEN,0.0
2025,2,2025_02_JAX_CIN,2025-09-14,00-0036900,Ja'Marr Chase,WR,CIN,JAX,36.5
2025,2,2025_02_JAX_CIN,2025-09-14,00-0036971,Trevor Lawrence,QB,JAX,CIN,19.24
2025,2,2025_02_JAX_CIN,2025-09-14,00-0035100,Jake Browning,QB,CIN,JAX,17.740000000000002
2025,2,2025_02_JAX_CIN,2025-09-14,00-0036626,Dyami Brown,WR,JAX,CIN,17.6
2025,2,2025_02_JAX_CIN,2025-09-14,00-0036973,Travis Etienne,RB,JAX,CIN,16.9
2025,2,2025_02_JAX_CIN,2025-09-14,00-0040719,Bhayshul Tuten,RB,JAX,CIN,15.4
2025,2,2025_02_JAX_CIN,2025-09-14,00-0036410,Tee Higgins,WR,CIN,JAX,14.600000000000001
2025,2,2025_02_JAX_CIN,2025-09-14,00-0038606,Parker Washington,WR,JAX,CIN,12.600000000000001
2025,2,2025_02_JAX_CIN,2025-09-14,00-0039893,Brian Thomas Jr.,WR,JAX,CIN,8.9
2025,2,2025_02_JAX_CIN,2025-09-14,00-0038597,Chase Brown,RB,CIN,JAX,8.5
2025,2,2025_02_JAX_CIN,2025-09-14,00-0038839,Mitchell Tinsley,WR,CIN,JAX,8.3
2025,2,2025_02_JAX_CIN,2025-09-14,00-0036442,Joe Burrow,QB,CIN,JAX,7.04
2025,2,2025_02_JAX_CIN,2025-09-14,00-0035644,Noah Fant,TE,CIN,JAX,5.800000000000001
2025,2,2025_02_JAX_CIN,2025-09-14,00-0034829,Mike Gesicki,TE,CIN,JAX,4.8
2025,2,2025_02_JAX_CIN,2025-09-14,00-0038935,Brenton Strange,TE,JAX,CIN,4.7
2025,2,2025_02_JAX_CIN,2025-09-14,00-0038619,Andrei Iosivas,WR,CIN,JAX,2.2
2025,2,2025_02_JAX_CIN,2025-09-14,00-0035631,Drew Sample,TE,CIN,JAX,1.7000000000000002
2025,2,2025_02_JAX_CIN,2025-09-14,00-0040238,LeQuint Allen Jr.,RB,JAX,CIN,1.3
2025,2,2025_02_JAX_CIN,2025-09-14,00-0038576,Charlie Jones,WR,CIN,JAX,0.0
2025,2,2025_02_JAX_CIN,2025-09-14,00-0036590,Quintin Morris,TE,JAX,CIN,0.0
2025,2,2025_02_JAX_CIN,2025-09-14,00-0033526,Samaje Perine,RB,CIN,JAX,0.0
2025,2,2025_02_JAX_CIN,2025-09-14,00-0040208,Tahj Brooks,RB,CIN,JAX,0.0
