season,week,game_id,game_date,player_id,player_display_name,position,team,opponent,projected_fantasy_points_ppr,display_projected_fantasy_points_ppr,raw_position_rank,position_rank,overall_flex_rank,remaining_flex_rank,projected_lineup_slot,lineup_tier,role_eligible,depth_position_matches_model_position,depth_position,depth_slot,depth_rank,evidence_confidence,prior_games_count,prior_games_current_season,days_since_previous_game,fantasy_points_ppr_avg_last_5_games,opportunities_avg_last_5_games,offense_pct_avg_last_5_games,injury_context,risk_flags,recommendation_reason,source_as_of_utc,projection_created_at_utc,projection_source_model,model_bundle_version,ranking_version
2026,1,2026_01_TB_CIN,2026-09-13,00-0040419,Garrett Greene,WR,TB,CIN,6.482784191464991,6.482784191464991,99,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,8,9,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 6.48 PPR; WR raw rank 99; depth slot 8, rank 9; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_TB_CIN,2026-09-13,00-0041048,Ted Hurst,WR,TB,CIN,6.482784191464991,6.482784191464991,100,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,1,4,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 6.48 PPR; WR raw rank 100; depth slot 1, rank 4; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_TB_CIN,2026-09-13,00-0041257,Eric Rivers,WR,TB,CIN,6.482784191464991,6.482784191464991,101,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,1,10,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 6.48 PPR; WR raw rank 101; depth slot 1, rank 10; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_TB_CIN,2026-09-13,00-0041435,Dean Patterson,WR,TB,CIN,6.482784191464991,6.482784191464991,102,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,2,11,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 6.48 PPR; WR raw rank 102; depth slot 2, rank 11; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_DAL_NYG,2026-09-13,00-0037801,KaVontae Turpin,WR,DAL,NYG,6.248997159518965,6.248997159518965,104,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,1,4,HIGH,65,0,252.0,5.84,2.0,0.27199999999999996,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 6.25 PPR; WR raw rank 104; depth slot 1, rank 4; 65 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_TB_CIN,2026-09-13,00-0037570,Dennis Houston,WR,TB,CIN,6.242810648601758,6.242810648601758,105,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,2,8,LOW,2,0,1456.0,1.8,3.0,0.45499999999999996,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;LIMITED_HISTORY;STALE_HISTORY,"Raw 6.24 PPR; WR raw rank 105; depth slot 2, rank 8; 2 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_TB_CIN,2026-09-13,00-0037422,Kendric Pryor,WR,CIN,TB,6.137130024484964,6.137130024484964,107,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,2,8,LOW,1,0,679.0,1.9,1.0,0.24,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;LIMITED_HISTORY,"Raw 6.14 PPR; WR raw rank 107; depth slot 2, rank 8; 1 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_NO_DET,2026-09-13,00-0039386,Bub Means,WR,NO,DET,6.103878959270712,6.103878959270712,108,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,8,9,MEDIUM,4,0,686.0,6.699999999999999,3.75,0.47,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 6.10 PPR; WR raw rank 108; depth slot 8, rank 9; 4 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_SF_LA,2026-09-10,00-0039365,Jacob Cowing,WR,SF,LA,6.095177118315572,6.095177118315572,109,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,1,7,MEDIUM,15,0,613.0,1.1400000000000001,0.6,0.20400000000000001,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 6.10 PPR; WR raw rank 109; depth slot 1, rank 7; 15 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_NE_SEA,2026-09-09,00-0038608,Kayshon Boutte,WR,NE,SEA,6.06266103234553,6.06266103234553,110,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,1,4,HIGH,32,0,248.0,5.6,3.0,0.692,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 6.06 PPR; WR raw rank 110; depth slot 1, rank 4; 32 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_GB_MIN,2026-09-13,00-0040498,Dontae Fleming,WR,MIN,GB,5.986141790071707,5.986141790071707,111,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,2,8,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 5.99 PPR; WR raw rank 111; depth slot 2, rank 8; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_GB_MIN,2026-09-13,00-0040970,Michael Briscoe,WR,MIN,GB,5.986141790071707,5.986141790071707,112,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,1,10,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 5.99 PPR; WR raw rank 112; depth slot 1, rank 10; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_GB_MIN,2026-09-13,00-0041342,Dillon Bell,WR,MIN,GB,5.986141790071707,5.986141790071707,113,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,1,7,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 5.99 PPR; WR raw rank 113; depth slot 1, rank 7; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_GB_MIN,2026-09-13,00-0041352,Marcus Sanders,WR,MIN,GB,5.986141790071707,5.986141790071707,114,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,8,12,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 5.99 PPR; WR raw rank 114; depth slot 8, rank 12; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_GB_MIN,2026-09-13,00-0041475,Trayvon Rudolph,WR,MIN,GB,5.986141790071707,5.986141790071707,115,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,8,9,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 5.99 PPR; WR raw rank 115; depth slot 8, rank 9; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_GB_MIN,2026-09-13,00-0041481,Terrill Davis,WR,MIN,GB,5.986141790071707,5.986141790071707,116,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,2,11,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 5.99 PPR; WR raw rank 116; depth slot 2, rank 11; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_GB_MIN,2026-09-13,00-0040558,Isaiah Neyor,WR,GB,MIN,5.970764984021331,5.970764984021331,117,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,1,7,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 5.97 PPR; WR raw rank 117; depth slot 1, rank 7; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_GB_MIN,2026-09-13,00-0040753,Will Sheppard,WR,GB,MIN,5.970764984021331,5.970764984021331,118,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,2,8,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 5.97 PPR; WR raw rank 118; depth slot 2, rank 8; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_GB_MIN,2026-09-13,00-0040948,J.Michael Sturdivant,WR,GB,MIN,5.970764984021331,5.970764984021331,119,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,8,9,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 5.97 PPR; WR raw rank 119; depth slot 8, rank 9; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_ARI_LAC,2026-09-13,00-0038573,Derius Davis,WR,LAC,ARI,5.955502127326819,5.955502127326819,121,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,8,6,HIGH,43,0,252.0,0.6,0.6,0.168,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 5.96 PPR; WR raw rank 121; depth slot 8, rank 6; 43 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_SF_LA,2026-09-10,00-0038359,Xavier Smith,WR,LA,SF,5.919149437141357,5.919149437141357,122,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,1,4,HIGH,30,0,249.0,4.32,2.2,0.284,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 5.92 PPR; WR raw rank 122; depth slot 1, rank 4; 30 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_CLE_JAX,2026-09-13,00-0038979,Cedric Tillman,WR,CLE,JAX,5.895820876931236,5.895820876931236,123,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,1,4,HIGH,32,0,252.0,2.72,1.6,0.618,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 5.90 PPR; WR raw rank 123; depth slot 1, rank 4; 32 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_TB_CIN,2026-09-13,00-0040237,Tez Johnson,WR,TB,CIN,5.854461197475201,5.854461197475201,124,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,2,5,HIGH,15,0,253.0,1.9,1.4,0.266,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 5.85 PPR; WR raw rank 124; depth slot 2, rank 5; 15 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_DEN_KC,2026-09-14,00-0040646,Jalen Royals,WR,KC,DEN,5.844345846501286,5.844345846501286,125,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,1,4,LOW,2,0,253.0,1.2,1.5,0.43000000000000005,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;LIMITED_HISTORY,"Raw 5.84 PPR; WR raw rank 125; depth slot 1, rank 4; 2 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_MIA_LV,2026-09-13,00-0039884,Tahj Washington,WR,MIA,LV,5.779519826960948,5.779519826960948,126,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,8,9,LOW,2,0,252.0,2.3499999999999996,2.5,0.26,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;LIMITED_HISTORY,"Raw 5.78 PPR; WR raw rank 126; depth slot 8, rank 9; 2 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_NO_DET,2026-09-13,00-0034418,Cedrick Wilson Jr.,WR,DET,NO,5.6999821096257985,5.6999821096257985,127,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,8,6,HIGH,74,0,252.0,1.6400000000000001,1.6,0.45,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 5.70 PPR; WR raw rank 127; depth slot 8, rank 6; 74 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_CLE_JAX,2026-09-13,00-0040782,Isaiah Bond,WR,CLE,JAX,5.63765352109165,5.63765352109165,129,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,2,5,HIGH,15,0,252.0,3.6399999999999997,1.8,0.48200000000000004,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 5.64 PPR; WR raw rank 129; depth slot 2, rank 5; 15 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_SF_LA,2026-09-10,00-0040590,Konata Mumpfield,WR,LA,SF,5.633821371399909,5.633821371399909,130,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,2,5,HIGH,10,0,249.0,2.3,3.2,0.5,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 5.63 PPR; WR raw rank 130; depth slot 2, rank 5; 10 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_ARI_LAC,2026-09-13,00-0039722,JaQuae Jackson,WR,LAC,ARI,5.596019721059461,5.596019721059461,131,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,2,8,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 5.60 PPR; WR raw rank 131; depth slot 2, rank 8; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_ARI_LAC,2026-09-13,00-0040461,Luke Grimm,WR,LAC,ARI,5.596019721059461,5.596019721059461,132,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,8,12,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 5.60 PPR; WR raw rank 132; depth slot 8, rank 12; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_ARI_LAC,2026-09-13,00-0041373,Jerand Bradley,WR,LAC,ARI,5.596019721059461,5.596019721059461,133,,,,ROLE_FILTERED,ROLE_FILTERED,False,False,TE,10,5,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;DEPTH_POSITION_MISMATCH;NO_PRIOR_GAMES,"Raw 5.60 PPR; WR raw rank 133; depth slot 10, rank 5; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_ARI_LAC,2026-09-13,00-0041374,Sincere Brown,WR,LAC,ARI,5.596019721059461,5.596019721059461,134,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,8,9,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 5.60 PPR; WR raw rank 134; depth slot 8, rank 9; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_ARI_LAC,2026-09-13,00-0041380,Devonte Ross,WR,LAC,ARI,5.596019721059461,5.596019721059461,135,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,1,10,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 5.60 PPR; WR raw rank 135; depth slot 1, rank 10; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_NO_DET,2026-09-13,00-0038647,Ronnie Bell,WR,NO,DET,5.586499944598279,5.586499944598279,136,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,1,7,HIGH,19,0,252.0,2.46,1.4,0.266,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 5.59 PPR; WR raw rank 136; depth slot 1, rank 7; 19 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_NO_DET,2026-09-13,00-0040390,Jackson Meeks,WR,DET,NO,5.5762496993531085,5.5762496993531085,137,,,,ROLE_FILTERED,ROLE_FILTERED,False,False,TE,10,4,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;DEPTH_POSITION_MISMATCH;NO_PRIOR_GAMES,"Raw 5.58 PPR; WR raw rank 137; depth slot 10, rank 4; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_NO_DET,2026-09-13,00-0041446,Kendrick Law,WR,DET,NO,5.5762496993531085,5.5762496993531085,138,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,8,12,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 5.58 PPR; WR raw rank 138; depth slot 8, rank 12; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_DAL_NYG,2026-09-13,00-0040769,Jaden Smith,WR,DAL,NYG,5.545981574065488,5.545981574065488,139,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,8,12,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 5.55 PPR; WR raw rank 139; depth slot 8, rank 12; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_DAL_NYG,2026-09-13,00-0040900,Anthony Smith,WR,DAL,NYG,5.545981574065488,5.545981574065488,140,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,1,7,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 5.55 PPR; WR raw rank 140; depth slot 1, rank 7; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_DAL_NYG,2026-09-13,00-0040930,Camden Brown,WR,DAL,NYG,5.545981574065488,5.545981574065488,141,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,8,9,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 5.55 PPR; WR raw rank 141; depth slot 8, rank 9; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_DAL_NYG,2026-09-13,00-0040934,Jordan Hudson,WR,DAL,NYG,5.545981574065488,5.545981574065488,142,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,2,11,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 5.55 PPR; WR raw rank 142; depth slot 2, rank 11; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_DAL_NYG,2026-09-13,00-0039062,Jonathan Mingo,WR,DAL,NYG,5.543850046356807,5.543850046356807,143,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,8,6,HIGH,34,0,252.0,0.7,1.0,0.24,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY,"Raw 5.54 PPR; WR raw rank 143; depth slot 8, rank 6; 34 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
2026,1,2026_01_SF_LA,2026-09-10,00-0040597,Brennan Presley,WR,LA,SF,5.464392568218316,5.464392568218316,144,,,,ROLE_FILTERED,ROLE_FILTERED,False,True,WR,2,8,LOW,0,0,,,,,SOURCE_UNAVAILABLE_FOR_2026_AT_BUILD,INJURY_CONTEXT_UNAVAILABLE;OUTSIDE_DEPTH_ELIGIBILITY;NO_PRIOR_GAMES,"Raw 5.46 PPR; WR raw rank 144; depth slot 2, rank 8; 0 prior games; injury context unavailable.",2026-08-22T07:46:47.668866+00:00,2026-08-22T07:49:49.992921+00:00,ridge,v1_evaluated_2025,v1_weekly_rankings
